
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 1404      0.00      0.00   -233.63 1422    0 1405    0  plain   wall  plain   wall
Cell: 1407   3000.00      0.00   -371.34 1425    0 1408 1406  plain   wall  plain  plain
Object:   OBJ00061   1407      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00062   1407      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00063   1407      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00064   1407      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00065   1407      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00066   1407      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00067   1407      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00068   1407      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00069   1407      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00070   1407      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00071   1407      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00072   1407      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00073   1407      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00074   1407      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00075   1407      aPs    10.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00076   1407      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00077   1407      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00078   1407      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00079   1407      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00080   1407      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Cell: 1408   4000.00      0.00   -186.59 1426    0 1409 1407  plain   wall  plain  plain
Object:   OBJ00081   1408      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00082   1408      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00083   1408      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00084   1408      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00085   1408      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00086   1408      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00087   1408      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00088   1408      d1m    10.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00089   1408      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00090   1408      dQs    50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00091   1408      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00092   1408      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00093   1408      dPm    50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00094   1408      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00095   1408      d1s   -50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00096   1408      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00097   1408      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00098   1408      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00099   1408      aQs    10.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00100   1408      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Cell: 1409   5000.00      0.00   -220.31 1427    0 1410 1408  plain   wall  plain  plain
Object:   OBJ00101   1409      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00102   1409      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00103   1409      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00104   1409      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00105   1409      d1s   -50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00106   1409      V1s    50.00     animal     1.00     1.00            olivedrab      moped      small             
Object:   OBJ00107   1409      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00108   1409      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00109   1409      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00110   1409      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00111   1409      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00112   1409      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00113   1409      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00114   1409      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00115   1409      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00116   1409      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00117   1409      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00118   1409      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00119   1409      a1t    10.00     animal     0.10     0.10                 aqua      moped       tiny             
Object:   OBJ00120   1409      dQm    50.00    mineral     5.00    10.00        dayglo-orange       cube     medium             
Cell: 1410   6000.00      0.00    233.97 1428    0 1411 1409   wall   wall   wall  plain
Object:   OBJ00121   1410      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00122   1410      dQs   -50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00123   1410      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00124   1410      aPs    10.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00125   1410      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00126   1410      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00127   1410      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00128   1410      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00129   1410      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00130   1410      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00131   1410      a1t    10.00     animal     0.10     0.10                 aqua      moped       tiny             
Object:   OBJ00132   1410      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00133   1410      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00134   1410      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00135   1410      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00136   1410      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00137   1410      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00138   1410      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00139   1410      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00140   1410      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Cell: 1411   7000.00      0.00    891.85 1429    0 1412 1410  plain   wall  plain  cliff
Object:   OBJ00141   1411      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00142   1411      d1s   -50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00143   1411      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00144   1411      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00145   1411      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00146   1411      dPm    50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00147   1411      dQs    10.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00148   1411      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00149   1411      dPm   -50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00150   1411      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00151   1411      dPm   -50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00152   1411      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00153   1411      VQm    10.00    mineral     5.00    10.00            olivedrab       cube     medium             
Object:   OBJ00154   1411      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00155   1411      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00156   1411      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00157   1411      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00158   1411      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00159   1411      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00160   1411      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Cell: 1412   8000.00      0.00    783.25 1430    0 1413 1411  plain   wall  plain  plain
Object:   OBJ00161   1412      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00162   1412      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00163   1412      dQs    50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00164   1412      dPs   -50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00165   1412      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00166   1412      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00167   1412      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00168   1412      aQt    10.00    mineral     0.10     0.10                 aqua       cube       tiny             
Object:   OBJ00169   1412      dPt    10.00    mineral     0.10     0.10        dayglo-orange    pyramid       tiny             
Object:   OBJ00170   1412      dPt    10.00    mineral     0.10     0.10        dayglo-orange    pyramid       tiny             
Object:   OBJ00171   1412      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00172   1412      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00173   1412      VQm   -50.00    mineral     5.00    10.00            olivedrab       cube     medium             
Object:   OBJ00174   1412      aPs    10.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00175   1412      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00176   1412      VQm    10.00    mineral     5.00    10.00            olivedrab       cube     medium             
Object:   OBJ00177   1412      dQm    10.00    mineral     5.00    10.00        dayglo-orange       cube     medium             
Object:   OBJ00178   1412      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00179   1412      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00180   1412      V1m    50.00     animal     5.00    10.00            olivedrab      moped     medium             
Cell: 1413   9000.00      0.00    910.95 1431    0 1414 1412  plain   wall  plain  plain
Object:   OBJ00181   1413      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00182   1413      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00183   1413      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00184   1413      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00185   1413      dQm    10.00    mineral     5.00    10.00        dayglo-orange       cube     medium             
Object:   OBJ00186   1413      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00187   1413      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00188   1413      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00189   1413      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00190   1413      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00191   1413      VQt    10.00    mineral     0.10     0.10            olivedrab       cube       tiny             
Object:   OBJ00192   1413      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00193   1413      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00194   1413      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00195   1413      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00196   1413      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00197   1413      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00198   1413      a1t    10.00     animal     0.10     0.10                 aqua      moped       tiny             
Object:   OBJ00199   1413      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00200   1413      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Cell: 1414  10000.00      0.00    923.32 1432    0 1415 1413  plain   wall  plain  plain
Object:   OBJ00201   1414      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00202   1414      VQm   -50.00    mineral     5.00    10.00            olivedrab       cube     medium             
Object:   OBJ00203   1414      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00204   1414      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00205   1414      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00206   1414      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00207   1414      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00208   1414      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00209   1414      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00210   1414      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00211   1414      dQs   -50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00212   1414      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00213   1414      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00214   1414      V1s    50.00     animal     1.00     1.00            olivedrab      moped      small             
Object:   OBJ00215   1414      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00216   1414      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00217   1414      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00218   1414      V1t    10.00     animal     0.10     0.10            olivedrab      moped       tiny             
Object:   OBJ00219   1414      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00220   1414      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Cell: 1415  11000.00      0.00    912.60 1433    0 1416 1414  plain   wall  plain  plain
Object:   OBJ00221   1415      VQs    50.00    mineral     1.00     1.00            olivedrab       cube      small             
Object:   OBJ00222   1415      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00223   1415      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00224   1415      d1s    50.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00225   1415      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00226   1415      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00227   1415      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00228   1415      aPm    10.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00229   1415      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00230   1415      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00231   1415      dPs   -50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00232   1415      dQt    10.00    mineral     0.10     0.10        dayglo-orange       cube       tiny             
Object:   OBJ00233   1415      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00234   1415      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00235   1415      dQm   -50.00    mineral     5.00    10.00        dayglo-orange       cube     medium             
Object:   OBJ00236   1415      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00237   1415      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00238   1415      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00239   1415      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00240   1415      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Cell: 1416  12000.00      0.00    818.32 1434    0 1417 1415  plain   wall  plain  plain
Object:   OBJ00241   1416      dPs   -50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00242   1416      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00243   1416      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00244   1416      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00245   1416      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00246   1416      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00247   1416      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00248   1416      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00249   1416      aQm    50.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00250   1416      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00251   1416      aQs    50.00    mineral     1.00     1.00                 aqua       cube      small             
Object:   OBJ00252   1416      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00253   1416      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00254   1416      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00255   1416      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00256   1416      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00257   1416      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00258   1416      dQm   -50.00    mineral     5.00    10.00        dayglo-orange       cube     medium             
Object:   OBJ00259   1416      aQm    10.00    mineral     5.00    10.00                 aqua       cube     medium             
Object:   OBJ00260   1416      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Cell: 1417  13000.00      0.00    775.67 1435    0 1418 1416  plain   wall  plain  plain
Object:   OBJ00261   1417      dPm    50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00262   1417      dQs   -50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00263   1417      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00264   1417      VPt    10.00    mineral     0.10     0.10            olivedrab    pyramid       tiny             
Object:   OBJ00265   1417      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00266   1417      aPm   -50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00267   1417      d1m    50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00268   1417      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00269   1417      dQs   -50.00    mineral     1.00     1.00        dayglo-orange       cube      small             
Object:   OBJ00270   1417      dPs    50.00    mineral     1.00     1.00        dayglo-orange    pyramid      small             
Object:   OBJ00271   1417      aPt    10.00    mineral     0.10     0.10                 aqua    pyramid       tiny             
Object:   OBJ00272   1417      dPm    50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00273   1417      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
Object:   OBJ00274   1417      aPm    50.00    mineral     5.00    10.00                 aqua    pyramid     medium             
Object:   OBJ00275   1417      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00276   1417      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00277   1417      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00278   1417      aPs    50.00    mineral     1.00     1.00                 aqua    pyramid      small             
