
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 1912      0.00      0.00    325.86 1931    0 1913    0    mud   wall  plain   wall
Object:   OBJ00078   1915      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00079   1915      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00080   1915      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Cell: 1916   4000.00      0.00   -268.57 1935    0 1917 1915    mud   wall    mud    mud
Object:   OBJ00081   1916      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00082   1916      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00083   1916      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00084   1916      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00085   1916      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00086   1916      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00087   1916      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00088   1916      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00089   1916      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00090   1916      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00091   1916      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00092   1916      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00093   1916      f1m    50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00094   1916      c1m    50.00     animal     5.00    10.00                 cyan      moped     medium             
Object:   OBJ00095   1916      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00096   1916      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00097   1916      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00098   1916      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00099   1916      cPm    50.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Object:   OBJ00100   1916      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Cell: 1917   5000.00      0.00   -267.68 1936    0 1918 1916    mud   wall    mud    mud
Object:   OBJ00101   1917      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00102   1917      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00103   1917      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00104   1917      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00105   1917      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00106   1917      f1m    50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00107   1917      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00108   1917      cPm   -50.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Object:   OBJ00109   1917      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00110   1917      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00111   1917      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00112   1917      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00113   1917      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00114   1917      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00115   1917      dPt   -50.00    mineral     0.10     0.10        dayglo-orange    pyramid       tiny             
Object:   OBJ00116   1917      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00117   1917      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00118   1917      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00119   1917      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00120   1917      fPs    50.00    mineral     1.00     1.00              fuchsia    pyramid      small             
Cell: 1918   6000.00      0.00   -122.42 1937    0 1919 1917    mud   wall    mud    mud
Object:   OBJ00121   1918      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00122   1918      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00123   1918      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00124   1918      d1m   -50.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00125   1918      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00126   1918      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00127   1918      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00128   1918      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00129   1918      frs    50.00    mineral     1.00     1.00              fuchsia       rock      small             
Object:   OBJ00130   1918      frs    50.00    mineral     1.00     1.00              fuchsia       rock      small             
Object:   OBJ00131   1918      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00132   1918      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00133   1918      fPs    50.00    mineral     1.00     1.00              fuchsia    pyramid      small             
Object:   OBJ00134   1918      fPs    50.00    mineral     1.00     1.00              fuchsia    pyramid      small             
Object:   OBJ00135   1918      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00136   1918      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00137   1918      cPt   -50.00    mineral     0.10     0.10                 cyan    pyramid       tiny             
Object:   OBJ00138   1918      cPs    10.00    mineral     1.00     1.00                 cyan    pyramid      small             
Object:   OBJ00139   1918      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00140   1918      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Cell: 1919   7000.00      0.00   -229.66 1938    0 1920 1918    mud   wall    mud    mud
Object:   OBJ00141   1919      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00142   1919      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00143   1919      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00144   1919      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00145   1919      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00146   1919      cPs    50.00    mineral     1.00     1.00                 cyan    pyramid      small             
Object:   OBJ00147   1919      f1m    50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00148   1919      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00149   1919      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00150   1919      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00151   1919      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00152   1919      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00153   1919      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00154   1919      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00155   1919      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00156   1919      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00157   1919      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00158   1919      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00159   1919      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00160   1919      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Cell: 1920   8000.00      0.00    -92.77 1939    0 1921 1919  plain   wall  plain    mud
Object:   OBJ00161   1920      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00162   1920      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00163   1920      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00164   1920      c1s    50.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00165   1920      f1m    50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00166   1920      dPm   -50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00167   1920      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00168   1920      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00169   1920      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00170   1920      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00171   1920      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00172   1920      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00173   1920      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00174   1920      cPs    10.00    mineral     1.00     1.00                 cyan    pyramid      small             
Object:   OBJ00175   1920      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00176   1920      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00177   1920      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00178   1920      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00179   1920      dPt   -50.00    mineral     0.10     0.10        dayglo-orange    pyramid       tiny             
Object:   OBJ00180   1920      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Cell: 1921   9000.00      0.00   -508.85 1940    0 1922 1920    mud   wall    mud  plain
Object:   OBJ00181   1921      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00182   1921      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00183   1921      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00184   1921      c1m   -50.00     animal     5.00    10.00                 cyan      moped     medium             
Object:   OBJ00185   1921      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00186   1921      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00187   1921      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00188   1921      dPt   -50.00    mineral     0.10     0.10        dayglo-orange    pyramid       tiny             
Object:   OBJ00189   1921      f1s   -50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00190   1921      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00191   1921      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00192   1921      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00193   1921      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00194   1921      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00195   1921      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00196   1921      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00197   1921      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00198   1921      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00199   1921      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00200   1921      cPm   -50.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Cell: 1922  10000.00      0.00   -470.01 1941    0 1923 1921  plain   wall  rocks    mud
Object:   OBJ00201   1922      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00202   1922      frs    50.00    mineral     1.00     1.00              fuchsia       rock      small             
Object:   OBJ00203   1922      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00204   1922      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00205   1922      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00206   1922      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00207   1922      c1m    50.00     animal     5.00    10.00                 cyan      moped     medium             
Object:   OBJ00208   1922      dPm    10.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00209   1922      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Object:   OBJ00210   1922      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00211   1922      cPt   -50.00    mineral     0.10     0.10                 cyan    pyramid       tiny             
Object:   OBJ00212   1922      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00213   1922      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00214   1922      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00215   1922      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00216   1922      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00217   1922      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00218   1922      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00219   1922      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00220   1922      f1s    50.00     animal     1.00     1.00              fuchsia      moped      small             
Cell: 1923  11000.00      0.00   -717.27 1942    0 1924 1922    mud   wall   wall  rocks
Object:   OBJ00221   1923      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00222   1923      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00223   1923      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00224   1923      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00225   1923      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00226   1923      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00227   1923      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00228   1923      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00229   1923      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00230   1923      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00231   1923      cPt   -50.00    mineral     0.10     0.10                 cyan    pyramid       tiny             
Object:   OBJ00232   1923      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00233   1923      cPm   -50.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Object:   OBJ00234   1923      c1m   -50.00     animal     5.00    10.00                 cyan      moped     medium             
Object:   OBJ00235   1923      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00236   1923      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00237   1923      frs    50.00    mineral     1.00     1.00              fuchsia       rock      small             
Object:   OBJ00238   1923      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00239   1923      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00240   1923      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Cell: 1924  12000.00      0.00     54.79 1943    0 1925 1923    mud   wall    mud  cliff
Object:   OBJ00241   1924      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00242   1924      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00243   1924      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00244   1924      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00245   1924      frm    50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00246   1924      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00247   1924      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00248   1924      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00249   1924      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00250   1924      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
Object:   OBJ00251   1924      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00252   1924      cPm   -50.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Object:   OBJ00253   1924      frt   -50.00    mineral     0.10     0.10              fuchsia       rock       tiny             
Object:   OBJ00254   1924      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00255   1924      cPm    10.00    mineral     5.00    10.00                 cyan    pyramid     medium             
Object:   OBJ00256   1924      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00257   1924      c1m   -50.00     animal     5.00    10.00                 cyan      moped     medium             
Object:   OBJ00258   1924      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00259   1924      c1t    10.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00260   1924      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Cell: 1925  13000.00      0.00    -99.56 1944    0 1926 1924  rocks   wall    mud    mud
Object:   OBJ00261   1925      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00262   1925      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00263   1925      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00264   1925      c1s    10.00     animal     1.00     1.00                 cyan      moped      small             
Object:   OBJ00265   1925      d1t   -50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00266   1925      frm   -50.00    mineral     5.00    10.00              fuchsia       rock     medium             
Object:   OBJ00267   1925      fPm   -50.00    mineral     5.00    10.00              fuchsia    pyramid     medium             
Object:   OBJ00268   1925      f1m   -50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00269   1925      f1m    50.00     animal     5.00    10.00              fuchsia      moped     medium             
Object:   OBJ00270   1925      dPm   -50.00    mineral     5.00    10.00        dayglo-orange    pyramid     medium             
Object:   OBJ00271   1925      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00272   1925      c1t   -50.00     animal     0.10     0.10                 cyan      moped       tiny             
Object:   OBJ00273   1925      fPt   -50.00    mineral     0.10     0.10              fuchsia    pyramid       tiny             
Object:   OBJ00274   1925      f1t   -50.00     animal     0.10     0.10              fuchsia      moped       tiny             
