
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 2049      0.00      0.00    294.79 2063    0 2050    0  plain   wall  plain   wall
Object:   OBJ00051   2051      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00052   2051      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00053   2051      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00054   2051      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00055   2051      i1m    50.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00056   2051      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00057   2051      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00058   2051      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00059   2051      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00060   2051      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Cell: 2052   3000.00      0.00    562.61 2066    0 2053 2051    mud   wall  plain  plain
Object:   OBJ00061   2052      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00062   2052      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00063   2052      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00064   2052      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00065   2052      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00066   2052      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00067   2052      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00068   2052      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00069   2052      aBs    50.00      flora     1.00     1.00                 aqua       bush      small             
Object:   OBJ00070   2052      ars    50.00    mineral     1.00     1.00                 aqua       rock      small             
Object:   OBJ00071   2052      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00072   2052      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00073   2052      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00074   2052      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00075   2052      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00076   2052      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00077   2052      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00078   2052      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00079   2052      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00080   2052      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Cell: 2053   4000.00      0.00    304.82 2067    0 2054 2052  plain   wall  plain  plain
Object:   OBJ00081   2053      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00082   2053      d1m    10.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00083   2053      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00084   2053      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00085   2053      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00086   2053      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00087   2053      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00088   2053      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00089   2053      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00090   2053      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00091   2053      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00092   2053      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00093   2053      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00094   2053      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00095   2053      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00096   2053      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00097   2053      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00098   2053      irm    50.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00099   2053      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00100   2053      irs    10.00    mineral     1.00     1.00               indigo       rock      small             
Cell: 2054   5000.00      0.00    664.86 2068    0 3644 2053  plain   wall  plain  plain
Object:   OBJ00101   2054      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00102   2054      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00103   2054      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00104   2054      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00105   2054      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00106   2054      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00107   2054      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00108   2054      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00109   2054      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00110   2054      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00111   2054      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00112   2054      irs    10.00    mineral     1.00     1.00               indigo       rock      small             
Object:   OBJ00113   2054      aBm    10.00      flora     5.00    10.00                 aqua       bush     medium             
Object:   OBJ00114   2054      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00115   2054      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00116   2054      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00117   2054      ars    50.00    mineral     1.00     1.00                 aqua       rock      small             
Object:   OBJ00118   2054      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00119   2054      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00120   2054      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Cell: 3644   6000.00      0.00   1000.00  187    0  173 2054  plain   wall  plain  plain
Object:   OBJ00121   3644      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00122   3644      a1m    50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00123   3644      irs    10.00    mineral     1.00     1.00               indigo       rock      small             
Object:   OBJ00124   3644      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00125   3644      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00126   3644      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00127   3644      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00128   3644      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00129   3644      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00130   3644      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00131   3644      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00132   3644      irt    50.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00133   3644      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00134   3644      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00135   3644      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00136   3644      a1m   -50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00137   3644      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00138   3644      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00139   3644      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00140   3644      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Cell:  173   7000.00      0.00    893.36  188    0  174 3644  plain   wall    mud  plain
Object:   OBJ00141    173      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00142    173      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00143    173      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00144    173      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00145    173      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00146    173      d1m    10.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Object:   OBJ00147    173      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00148    173      d1t    50.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00149    173      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00150    173      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00151    173      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00152    173      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00153    173      a1m   -50.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00154    173      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00155    173      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00156    173      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00157    173      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00158    173      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00159    173      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00160    173      irm    50.00    mineral     5.00    10.00               indigo       rock     medium             
Cell:  174   8000.00      0.00    887.51  189    0  175  173  plain   wall  plain    mud
Object:   OBJ00161    174      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00162    174      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00163    174      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00164    174      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00165    174      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00166    174      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00167    174      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00168    174      irt    10.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00169    174      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00170    174      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00171    174      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00172    174      drs    50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00173    174      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00174    174      i1m   -50.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00175    174      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00176    174      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00177    174      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00178    174      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00179    174      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00180    174      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Cell:  175   9000.00      0.00    794.06  190    0  176  174    mud   wall  plain  plain
Object:   OBJ00181    175      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00182    175      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00183    175      aBs    50.00      flora     1.00     1.00                 aqua       bush      small             
Object:   OBJ00184    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00185    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00186    175      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00187    175      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00188    175      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00189    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00190    175      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00191    175      irt    50.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00192    175      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00193    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00194    175      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00195    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00196    175      aBs    10.00      flora     1.00     1.00                 aqua       bush      small             
Object:   OBJ00197    175      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00198    175      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00199    175      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00200    175      d1m    10.00     animal     5.00    10.00        dayglo-orange      moped     medium             
Cell:  176  10000.00      0.00   1000.00  191    0  177  175    mud   wall  cliff  plain
Object:   OBJ00201    176      irm    50.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00202    176      a1m    10.00     animal     5.00    10.00                 aqua      moped     medium             
Object:   OBJ00203    176      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00204    176      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00205    176      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00206    176      a1s   -50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00207    176      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00208    176      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00209    176      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00210    176      irt    10.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00211    176      irt    50.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00212    176      irs    10.00    mineral     1.00     1.00               indigo       rock      small             
Object:   OBJ00213    176      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00214    176      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00215    176      aBm    10.00      flora     5.00    10.00                 aqua       bush     medium             
Object:   OBJ00216    176      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00217    176      d1t    10.00     animal     0.10     0.10        dayglo-orange      moped       tiny             
Object:   OBJ00218    176      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00219    176      a1s    50.00     animal     1.00     1.00                 aqua      moped      small             
Object:   OBJ00220    176      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Cell:  177  11000.00      0.00    307.30  192    0  178  176  plain   wall    mud   wall
Object:   OBJ00221    177      i1m   -50.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00222    177      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00223    177      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00224    177      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00225    177      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00226    177      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00227    177      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00228    177      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00229    177      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00230    177      a1t    10.00     animal     0.10     0.10                 aqua      moped       tiny             
Object:   OBJ00231    177      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00232    177      ars    50.00    mineral     1.00     1.00                 aqua       rock      small             
Object:   OBJ00233    177      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00234    177      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00235    177      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00236    177      irt    50.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00237    177      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00238    177      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00239    177      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00240    177      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Cell:  178  12000.00      0.00    315.77  193    0  179  177    mud   wall    mud    mud
Object:   OBJ00241    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00242    178      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00243    178      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00244    178      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00245    178      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00246    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00247    178      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00248    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00249    178      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00250    178      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00251    178      d1s    10.00     animal     1.00     1.00        dayglo-orange      moped      small             
Object:   OBJ00252    178      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00253    178      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00254    178      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00255    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00256    178      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00257    178      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00258    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00259    178      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00260    178      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Cell:  179  13000.00      0.00    327.23  194    0  180  178    mud   wall    mud    mud
Object:   OBJ00261    179      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00262    179      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00263    179      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00264    179      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00265    179      arm    50.00    mineral     5.00    10.00                 aqua       rock     medium             
Object:   OBJ00266    179      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00267    179      iBs    10.00      flora     1.00     1.00               indigo       bush      small             
Object:   OBJ00268    179      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00269    179      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00270    179      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00271    179      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
Object:   OBJ00272    179      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00273    179      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00274    179      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00275    179      irt    10.00    mineral     0.10     0.10               indigo       rock       tiny             
Object:   OBJ00276    179      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00277    179      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00278    179      art    50.00    mineral     0.10     0.10                 aqua       rock       tiny             
Object:   OBJ00279    179      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00280    179      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Cell:  180  14000.00      0.00    343.80  195    0  181  179    mud   wall  plain    mud
Object:   OBJ00281    180      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00282    180      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00283    180      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00284    180      i1m    10.00     animal     5.00    10.00               indigo      moped     medium             
Object:   OBJ00285    180      irs    10.00    mineral     1.00     1.00               indigo       rock      small             
Object:   OBJ00286    180      ars    10.00    mineral     1.00     1.00                 aqua       rock      small             
Object:   OBJ00287    180      aBm    10.00      flora     5.00    10.00                 aqua       bush     medium             
Object:   OBJ00288    180      iBm    10.00      flora     5.00    10.00               indigo       bush     medium             
Object:   OBJ00289    180      irm   -50.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00290    180      iBt    10.00      flora     0.10     0.10               indigo       bush       tiny             
Object:   OBJ00291    180      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00292    180      i1t    10.00     animal     0.10     0.10               indigo      moped       tiny             
Object:   OBJ00293    180      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00294    180      irm    10.00    mineral     5.00    10.00               indigo       rock     medium             
Object:   OBJ00295    180      i1s    10.00     animal     1.00     1.00               indigo      moped      small             
